path,duration,emotion,dataset
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_merge_happy.wav,1.984,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_mess_happy.wav,2.084,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_met_happy.wav,1.882,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_mill_happy.wav,1.905,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_mob_happy.wav,1.79,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_mode_happy.wav,1.903,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_mood_happy.wav,1.94,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_moon_happy.wav,1.857,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_mop_happy.wav,2.181,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_mouse_happy.wav,2.174,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_nag_happy.wav,2.027,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_name_happy.wav,2.144,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_near_happy.wav,2.015,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_neat_happy.wav,1.953,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_nice_happy.wav,2.152,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_note_happy.wav,2.043,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_numb_happy.wav,2.024,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_pad_happy.wav,1.932,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_page_happy.wav,2.112,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_pain_happy.wav,2.099,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_pass_happy.wav,2.308,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_pearl_happy.wav,2.037,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_peg_happy.wav,2.164,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_perch_happy.wav,1.974,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_phone_happy.wav,2.057,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_pick_happy.wav,2.086,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_pike_happy.wav,2.053,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_pole_happy.wav,1.984,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_pool_happy.wav,1.997,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_puff_happy.wav,1.967,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_rag_happy.wav,2.069,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_raid_happy.wav,2.003,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_rain_happy.wav,2.098,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_raise_happy.wav,2.154,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_rat_happy.wav,2.163,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_reach_happy.wav,2.02,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_read_happy.wav,1.935,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_red_happy.wav,1.92,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_ring_happy.wav,2.119,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_ripe_happy.wav,1.969,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_road_happy.wav,2.079,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_room_happy.wav,1.972,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_rose_happy.wav,2.207,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_rot_happy.wav,2.103,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_rough_happy.wav,2.101,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_rush_happy.wav,2.088,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_said_happy.wav,1.978,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_sail_happy.wav,1.978,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_search_happy.wav,2.069,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_seize_happy.wav,2.203,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_sell_happy.wav,1.989,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_shack_happy.wav,1.983,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_shall_happy.wav,2.069,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_shawl_happy.wav,1.974,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_sheep_happy.wav,2.025,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_shirt_happy.wav,1.809,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_should_happy.wav,2.008,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_shout_happy.wav,2.099,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_size_happy.wav,2.161,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_soap_happy.wav,1.898,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_soup_happy.wav,2.12,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_sour_happy.wav,2.057,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_south_happy.wav,2.056,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_sub_happy.wav,1.937,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_such_happy.wav,2.02,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_sure_happy.wav,1.94,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_take_happy.wav,2.014,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_talk_happy.wav,2.225,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_tape_happy.wav,1.826,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_team_happy.wav,2.08,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_tell_happy.wav,2.028,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_thin_happy.wav,2.119,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_third_happy.wav,2.205,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_thought_happy.wav,1.914,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_thumb_happy.wav,1.993,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_time_happy.wav,2.032,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_tip_happy.wav,1.692,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_tire_happy.wav,2.007,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_ton_happy.wav,1.922,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_tool_happy.wav,1.826,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_tough_happy.wav,1.965,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_turn_happy.wav,2.01,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_vine_happy.wav,1.86,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_voice_happy.wav,2.122,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_void_happy.wav,2.128,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_vote_happy.wav,1.983,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_wag_happy.wav,1.895,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_walk_happy.wav,2.018,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_wash_happy.wav,2.188,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_week_happy.wav,1.987,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_wheat_happy.wav,2.011,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_when_happy.wav,1.934,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_which_happy.wav,2.12,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_whip_happy.wav,1.95,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_white_happy.wav,1.94,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_wife_happy.wav,2.149,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_wire_happy.wav,2.14,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_witch_happy.wav,1.98,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_yearn_happy.wav,2.162,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_yes_happy.wav,1.978,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_young_happy.wav,1.977,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_happy\OAF_youth_happy.wav,2.065,happy,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_back_neutral.wav,2.043,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_bar_neutral.wav,2.002,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_base_neutral.wav,2.15,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_bath_neutral.wav,2.165,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_bean_neutral.wav,2.077,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_beg_neutral.wav,1.972,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_boat_neutral.wav,1.937,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_bone_neutral.wav,2.025,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_book_neutral.wav,1.733,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_bought_neutral.wav,1.952,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_burn_neutral.wav,2.13,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_cab_neutral.wav,1.907,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_calm_neutral.wav,1.85,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_came_neutral.wav,2.105,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_cause_neutral.wav,2.016,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_chain_neutral.wav,2.117,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_chair_neutral.wav,2.326,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_chalk_neutral.wav,2.057,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_chat_neutral.wav,1.895,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_check_neutral.wav,1.837,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_cheek_neutral.wav,2.008,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_chief_neutral.wav,2.036,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_choice_neutral.wav,2.068,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_cool_neutral.wav,1.98,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_dab_neutral.wav,1.989,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_date_neutral.wav,1.942,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_dead_neutral.wav,1.979,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_death_neutral.wav,2.067,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_deep_neutral.wav,1.877,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_dime_neutral.wav,2.053,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_dip_neutral.wav,1.728,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_ditch_neutral.wav,1.984,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_dodge_neutral.wav,2.112,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_dog_neutral.wav,2.029,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_doll_neutral.wav,2.231,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_door_neutral.wav,1.863,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_fail_neutral.wav,2.163,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_fall_neutral.wav,2.048,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_far_neutral.wav,1.982,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_fat_neutral.wav,1.96,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_fit_neutral.wav,1.862,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_five_neutral.wav,1.937,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_food_neutral.wav,1.921,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_gap_neutral.wav,1.969,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_gas_neutral.wav,2.082,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_gaze_neutral.wav,2.214,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_germ_neutral.wav,2.095,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_get_neutral.wav,1.896,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_gin_neutral.wav,2.087,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_goal_neutral.wav,1.945,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_good_neutral.wav,1.863,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_goose_neutral.wav,2.248,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_gun_neutral.wav,1.97,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_half_neutral.wav,1.869,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_hall_neutral.wav,1.944,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_hash_neutral.wav,2.158,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_hate_neutral.wav,1.787,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_have_neutral.wav,1.918,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_haze_neutral.wav,2.006,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_hire_neutral.wav,1.951,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_hit_neutral.wav,1.853,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_hole_neutral.wav,1.884,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_home_neutral.wav,2.02,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_hurl_neutral.wav,1.975,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_hush_neutral.wav,2.093,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_jail_neutral.wav,2.17,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_jar_neutral.wav,2.056,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_join_neutral.wav,2.24,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_judge_neutral.wav,2.129,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_jug_neutral.wav,2.112,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_juice_neutral.wav,2.145,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_keen_neutral.wav,2.145,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_keep_neutral.wav,1.931,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_keg_neutral.wav,1.868,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_kick_neutral.wav,1.995,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_kill_neutral.wav,2.072,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_king_neutral.wav,2.125,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_kite_neutral.wav,1.923,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_knock_neutral.wav,1.94,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_late_neutral.wav,2.023,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_laud_neutral.wav,2.02,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_lean_neutral.wav,1.852,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_learn_neutral.wav,2.087,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_lease_neutral.wav,2.103,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_lid_neutral.wav,1.978,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_life_neutral.wav,1.981,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_limb_neutral.wav,1.967,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_live_neutral.wav,2.013,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_loaf_neutral.wav,2.198,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_long_neutral.wav,1.97,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_lore_neutral.wav,1.903,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_lose_neutral.wav,2.199,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_lot_neutral.wav,2.015,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_love_neutral.wav,1.933,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_luck_neutral.wav,2.005,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_make_neutral.wav,1.933,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_match_neutral.wav,2.081,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_merge_neutral.wav,2.059,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_mess_neutral.wav,2.129,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_met_neutral.wav,1.999,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_mill_neutral.wav,1.875,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_mob_neutral.wav,1.836,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_mode_neutral.wav,2.005,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_mood_neutral.wav,1.937,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_moon_neutral.wav,2.08,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_mop_neutral.wav,1.8,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_mouse_neutral.wav,2.107,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_nag_neutral.wav,2.143,neutral,TESS
D:/Data/TESS/TESS Toronto emotional speech set data/OAF_neutral\OAF_name_neutral.wav,2.004,neutral,TESS
